Quantity,UnitPrice,Frequency,InvoiceDate,TotalSpend,Recency,Cluster_2,Cluster Description
24,4.083333333333333,6,2011-05-25 16:43:00,98.0,197,0,"Low-Spend, Inactive Buyers"
683,2.9312328767123286,73,2011-10-05 12:31:00,2002.0320547945205,65,0,"Low-Spend, Inactive Buyers"
215,1.8907142857142856,14,2011-05-11 14:24:00,406.5035714285714,211,0,"Low-Spend, Inactive Buyers"
62,4.35,10,2011-03-02 09:05:00,269.7,282,0,"Low-Spend, Inactive Buyers"
346,4.843846153846154,26,2011-08-17 10:50:00,1675.970769230769,114,0,"Low-Spend, Inactive Buyers"
584,3.9453164556962026,79,2011-11-25 11:21:00,2304.0648101265824,14,0,"Low-Spend, Inactive Buyers"
2967,2.1182954545454544,176,2011-11-21 08:26:00,6284.982613636364,18,0,"Low-Spend, Inactive Buyers"
472,2.52375,8,2011-10-04 13:42:00,1191.21,65,0,"Low-Spend, Inactive Buyers"
152,2.4722222222222223,9,2011-10-21 14:29:00,375.77777777777777,48,0,"Low-Spend, Inactive Buyers"
214,4.6939534883720935,86,2011-11-23 17:19:00,1004.506046511628,15,0,"Low-Spend, Inactive Buyers"
120,0.29,3,2011-09-23 09:52:00,34.8,77,0,"Low-Spend, Inactive Buyers"
412,4.270615384615384,65,2011-12-01 11:18:00,1759.4935384615383,8,0,"Low-Spend, Inactive Buyers"
130,1.4424137931034482,29,2011-07-28 15:27:00,187.51379310344828,133,0,"Low-Spend, Inactive Buyers"
466,2.481777777777778,90,2011-11-27 12:26:00,1156.5084444444444,12,0,"Low-Spend, Inactive Buyers"
50,3.6755000000000004,20,2011-10-30 12:51:00,183.77500000000003,39,0,"Low-Spend, Inactive Buyers"
9014,3.082666666666667,15,2011-04-18 13:20:00,27787.157333333336,234,0,"Low-Spend, Inactive Buyers"
1776,2.4411604095563137,293,2011-12-07 12:34:00,4335.5008873720135,2,0,"Low-Spend, Inactive Buyers"
1955,1.7628078817733992,406,2011-10-31 11:37:00,3446.2894088669955,39,0,"Low-Spend, Inactive Buyers"
144,0.55,1,2011-02-08 12:41:00,79.2,304,0,"Low-Spend, Inactive Buyers"
197,2.68,29,2011-10-20 11:44:00,527.96,50,0,"Low-Spend, Inactive Buyers"
1397,3.1865771812080537,149,2011-12-08 18:59:00,4451.648322147651,0,0,"Low-Spend, Inactive Buyers"
241,2.4642931937172774,191,2011-10-09 13:30:00,593.8946596858639,60,0,"Low-Spend, Inactive Buyers"
491,2.7295555555555557,45,2011-10-05 12:14:00,1340.2117777777778,65,0,"Low-Spend, Inactive Buyers"
47,4.427777777777778,9,2011-11-15 10:48:00,208.10555555555555,24,0,"Low-Spend, Inactive Buyers"
60,5.174285714285714,7,2011-05-05 15:13:00,310.45714285714286,217,0,"Low-Spend, Inactive Buyers"
251,4.0018918918918915,37,2011-10-05 16:15:00,1004.4748648648648,64,0,"Low-Spend, Inactive Buyers"
268,6.852698412698413,63,2011-11-08 09:44:00,1836.5231746031748,31,0,"Low-Spend, Inactive Buyers"
2036,2.834574468085106,188,2011-09-19 16:16:00,5771.193617021276,80,0,"Low-Spend, Inactive Buyers"
170,3.208181818181818,11,2011-10-06 17:03:00,545.3909090909091,63,0,"Low-Spend, Inactive Buyers"
243,9.045714285714286,28,2011-08-16 10:48:00,2198.1085714285714,115,0,"Low-Spend, Inactive Buyers"
27660,2.045374149659864,147,2011-12-02 13:52:00,56575.04897959183,6,0,"Low-Spend, Inactive Buyers"
311,1.334,10,2011-12-04 12:48:00,414.874,5,0,"Low-Spend, Inactive Buyers"
87,4.802,25,2011-10-02 12:04:00,417.77399999999994,68,0,"Low-Spend, Inactive Buyers"
68,2.4714285714285715,7,2011-04-08 12:56:00,168.05714285714288,244,0,"Low-Spend, Inactive Buyers"
138,4.183888888888889,18,2011-07-29 13:46:00,577.3766666666667,132,0,"Low-Spend, Inactive Buyers"
375,4.03590909090909,22,2011-04-12 16:43:00,1513.4659090909088,240,0,"Low-Spend, Inactive Buyers"
220,4.157586206896552,29,2011-06-09 12:01:00,914.6689655172414,183,0,"Low-Spend, Inactive Buyers"
178,4.061904761904762,21,2011-11-14 14:57:00,723.0190476190476,24,0,"Low-Spend, Inactive Buyers"
863,6.447954545454545,44,2011-11-30 10:49:00,5564.584772727272,9,0,"Low-Spend, Inactive Buyers"
212,3.4364285714285714,14,2011-11-29 09:50:00,728.5228571428571,10,0,"Low-Spend, Inactive Buyers"
1594,3.2498850574712645,87,2011-11-10 12:08:00,5180.3167816091955,29,0,"Low-Spend, Inactive Buyers"
3307,2.823942652329749,279,2011-10-27 10:53:00,9338.77835125448,43,0,"Low-Spend, Inactive Buyers"
534,2.1557,200,2011-11-13 14:55:00,1151.1438,25,0,"Low-Spend, Inactive Buyers"
438,0.9984000000000001,25,2010-12-16 14:35:00,437.29920000000004,357,0,"Low-Spend, Inactive Buyers"
113,3.463235294117647,34,2011-11-29 14:53:00,391.34558823529414,9,0,"Low-Spend, Inactive Buyers"
730,3.3219736842105263,76,2011-10-27 10:14:00,2425.040789473684,43,0,"Low-Spend, Inactive Buyers"
552,4.14,13,2011-11-30 15:08:00,2285.2799999999997,8,0,"Low-Spend, Inactive Buyers"
581,3.058095238095238,42,2011-07-13 10:43:00,1776.7533333333333,149,0,"Low-Spend, Inactive Buyers"
858,4.186567164179104,134,2011-12-08 19:55:00,3592.0746268656712,0,0,"Low-Spend, Inactive Buyers"
873,4.23125,8,2011-08-18 17:04:00,3693.8812500000004,112,0,"Low-Spend, Inactive Buyers"
955,2.267448979591837,98,2011-09-25 12:46:00,2165.4137755102042,75,0,"Low-Spend, Inactive Buyers"
332,2.7484615384615383,117,2011-08-24 14:23:00,912.4892307692307,106,0,"Low-Spend, Inactive Buyers"
562,3.052173913043478,69,2011-10-24 13:52:00,1715.3217391304347,45,0,"Low-Spend, Inactive Buyers"
-1,451.42,3,2011-07-20 11:40:00,-451.42,142,0,"Low-Spend, Inactive Buyers"
290,1.74875,8,2011-10-19 14:56:00,507.1375,50,0,"Low-Spend, Inactive Buyers"
2515,4.094014598540146,274,2011-12-09 12:31:00,10296.446715328468,0,0,"Low-Spend, Inactive Buyers"
3317,2.759409836065574,305,2011-11-16 16:32:00,9152.96242622951,22,0,"Low-Spend, Inactive Buyers"
602,2.004193548387097,31,2011-10-24 14:35:00,1206.5245161290325,45,0,"Low-Spend, Inactive Buyers"
430,2.5812500000000003,48,2011-10-20 14:10:00,1109.9375000000002,49,0,"Low-Spend, Inactive Buyers"
1303,3.6708121827411166,197,2011-02-06 14:33:00,4783.068274111675,305,0,"Low-Spend, Inactive Buyers"
251,4.108372093023256,43,2011-11-04 12:05:00,1031.2013953488372,35,0,"Low-Spend, Inactive Buyers"
737,2.6739285714285717,112,2011-09-22 09:38:00,1970.6853571428574,78,0,"Low-Spend, Inactive Buyers"
1061,3.537841726618705,139,2011-11-22 15:29:00,3753.650071942446,16,0,"Low-Spend, Inactive Buyers"
922,5.051707317073171,41,2011-08-24 14:19:00,4657.674146341464,106,0,"Low-Spend, Inactive Buyers"
603,3.775,40,2011-05-16 08:13:00,2276.325,207,0,"Low-Spend, Inactive Buyers"
1247,3.3879729729729733,74,2011-12-06 15:01:00,4224.802297297298,2,0,"Low-Spend, Inactive Buyers"
1856,2.160408163265306,49,2011-10-07 12:42:00,4009.717551020408,63,0,"Low-Spend, Inactive Buyers"
1357,2.0016260162601625,123,2011-10-21 14:50:00,2716.2065040650405,48,0,"Low-Spend, Inactive Buyers"
128,2.2494117647058824,17,2011-01-24 12:00:00,287.92470588235295,319,0,"Low-Spend, Inactive Buyers"
202,3.696451612903226,62,2011-10-26 15:48:00,746.6832258064517,43,0,"Low-Spend, Inactive Buyers"
375,3.369393939393939,33,2011-12-06 14:50:00,1263.5227272727273,2,0,"Low-Spend, Inactive Buyers"
-283,5.011176470588235,17,2011-01-06 12:58:00,-1418.1629411764704,336,0,"Low-Spend, Inactive Buyers"
220,8.8395,20,2011-06-20 13:27:00,1944.6899999999998,171,0,"Low-Spend, Inactive Buyers"
962,3.23463768115942,69,2011-10-19 13:24:00,3111.7214492753624,50,0,"Low-Spend, Inactive Buyers"
842,4.700522388059701,134,2011-09-27 15:35:00,3957.8398507462684,72,0,"Low-Spend, Inactive Buyers"
996,1.0527450980392157,51,2011-09-01 16:45:00,1048.5341176470588,98,0,"Low-Spend, Inactive Buyers"
409,2.9960975609756098,41,2011-11-10 13:35:00,1225.4039024390245,28,0,"Low-Spend, Inactive Buyers"
1084,2.7444776119402983,67,2011-10-12 13:14:00,2975.0137313432833,57,0,"Low-Spend, Inactive Buyers"
465,2.310185185185185,54,2011-03-30 15:29:00,1074.236111111111,253,0,"Low-Spend, Inactive Buyers"
957,4.5634926470588235,272,2011-09-30 14:41:00,4367.2624632352945,69,0,"Low-Spend, Inactive Buyers"
439,3.073,50,2011-10-26 15:47:00,1349.047,43,0,"Low-Spend, Inactive Buyers"
24,9.361666666666666,12,2011-10-25 15:37:00,224.68,44,0,"Low-Spend, Inactive Buyers"
189,4.09125,24,2011-10-06 09:01:00,773.2462499999999,64,0,"Low-Spend, Inactive Buyers"
9007,1.987337278106509,169,2011-11-28 14:00:00,17899.946863905327,10,0,"Low-Spend, Inactive Buyers"
670,2.2893846153846154,65,2011-11-14 13:25:00,1533.8876923076923,24,0,"Low-Spend, Inactive Buyers"
394,2.0678571428571426,28,2011-10-12 09:08:00,814.7357142857142,58,0,"Low-Spend, Inactive Buyers"
926,1.3984,50,2011-10-06 18:31:00,1294.9184,63,0,"Low-Spend, Inactive Buyers"
27,7.14375,8,2011-02-09 10:19:00,192.88125,303,0,"Low-Spend, Inactive Buyers"
134,1.7936363636363637,11,2011-10-24 15:19:00,240.34727272727272,45,0,"Low-Spend, Inactive Buyers"
1918,2.7872142857142856,140,2011-11-22 09:42:00,5345.8769999999995,17,0,"Low-Spend, Inactive Buyers"
449,3.35,22,2011-11-01 14:41:00,1504.15,37,0,"Low-Spend, Inactive Buyers"
298,1.5883870967741935,93,2011-11-20 14:14:00,473.33935483870965,18,0,"Low-Spend, Inactive Buyers"
48,3.355,22,2011-06-06 11:22:00,161.04,186,0,"Low-Spend, Inactive Buyers"
135,1.4693333333333334,30,2011-10-19 10:38:00,198.36,51,0,"Low-Spend, Inactive Buyers"
926,2.9696376811594205,138,2011-12-05 13:39:00,2749.8844927536234,3,0,"Low-Spend, Inactive Buyers"
470,1.886,80,2011-07-26 10:20:00,886.42,136,0,"Low-Spend, Inactive Buyers"
10802,1.8110849056603773,636,2011-12-05 17:09:00,19563.339150943397,3,0,"Low-Spend, Inactive Buyers"
308,0.9428571428571428,14,2011-11-21 12:18:00,290.4,18,0,"Low-Spend, Inactive Buyers"
1163,2.3040425531914894,188,2011-11-24 12:48:00,2679.601489361702,15,0,"Low-Spend, Inactive Buyers"
437,3.42705035971223,139,2011-10-30 11:25:00,1497.6210071942446,40,0,"Low-Spend, Inactive Buyers"
2527,2.1737338262476893,541,2011-11-27 15:59:00,5493.02537892791,11,0,"Low-Spend, Inactive Buyers"
585,2.7378911564625854,147,2011-12-01 13:28:00,1601.6663265306124,7,0,"Low-Spend, Inactive Buyers"
19,3.708888888888889,18,2011-11-14 12:49:00,70.4688888888889,25,0,"Low-Spend, Inactive Buyers"
1044,2.8266666666666667,24,2011-11-17 13:32:00,2951.04,21,0,"Low-Spend, Inactive Buyers"
368,5.611,40,2011-10-30 12:43:00,2064.848,40,0,"Low-Spend, Inactive Buyers"
124,3.6188372093023258,43,2011-08-30 14:09:00,448.7358139534884,100,0,"Low-Spend, Inactive Buyers"
2050,3.442429501084599,461,2011-12-04 13:37:00,7056.980477223427,4,0,"Low-Spend, Inactive Buyers"
175,2.1420000000000003,15,2011-03-07 17:23:00,374.8500000000001,276,0,"Low-Spend, Inactive Buyers"
333,1.8147297297297296,74,2011-11-07 10:58:00,604.305,32,0,"Low-Spend, Inactive Buyers"
187,2.0899074074074075,108,2011-11-25 11:55:00,390.8126851851852,14,0,"Low-Spend, Inactive Buyers"
2506,5.544744525547445,137,2011-10-07 12:58:00,13895.129781021898,62,0,"Low-Spend, Inactive Buyers"
243,1.869921875,128,2011-12-08 11:57:00,454.39101562499997,1,0,"Low-Spend, Inactive Buyers"
178,2.2151546391752577,97,2010-12-05 13:09:00,394.29752577319584,368,0,"Low-Spend, Inactive Buyers"
199,3.2325,32,2011-01-31 16:59:00,643.2675,311,0,"Low-Spend, Inactive Buyers"
266,1.9158333333333335,24,2011-05-25 11:35:00,509.61166666666674,198,0,"Low-Spend, Inactive Buyers"
223,2.9546938775510205,49,2011-12-07 17:05:00,658.8967346938775,1,0,"Low-Spend, Inactive Buyers"
111,5.686111111111111,18,2011-09-08 10:43:00,631.1583333333333,92,0,"Low-Spend, Inactive Buyers"
147,2.9975,12,2011-10-10 14:25:00,440.6325,59,0,"Low-Spend, Inactive Buyers"
60,2.3535714285714286,14,2011-09-21 09:44:00,141.21428571428572,79,0,"Low-Spend, Inactive Buyers"
206,2.8614117647058825,85,2011-07-06 11:10:00,589.4508235294118,156,0,"Low-Spend, Inactive Buyers"
418,2.7223333333333333,60,2011-04-27 12:35:00,1137.9353333333333,226,0,"Low-Spend, Inactive Buyers"
164,2.0862162162162163,37,2011-03-31 13:50:00,342.1394594594595,252,0,"Low-Spend, Inactive Buyers"
94,1.9845454545454544,11,2011-07-13 10:27:00,186.5472727272727,149,0,"Low-Spend, Inactive Buyers"
223,2.1386363636363637,22,2011-05-29 13:50:00,476.9159090909091,193,0,"Low-Spend, Inactive Buyers"
565,3.3517647058823528,85,2011-12-08 15:23:00,1893.7470588235294,0,0,"Low-Spend, Inactive Buyers"
39,4.125,4,2010-12-06 10:36:00,160.875,368,0,"Low-Spend, Inactive Buyers"
216,1.963191489361702,47,2011-11-16 12:19:00,424.0493617021276,23,0,"Low-Spend, Inactive Buyers"
379,2.0846846846846847,111,2011-11-23 12:43:00,790.0954954954955,16,0,"Low-Spend, Inactive Buyers"
2409,2.2208,75,2011-11-30 08:08:00,5349.907200000001,9,0,"Low-Spend, Inactive Buyers"
84,2.953333333333333,30,2011-12-01 14:50:00,248.07999999999998,7,0,"Low-Spend, Inactive Buyers"
538,3.4113245033112585,151,2011-11-20 12:24:00,1835.292582781457,19,0,"Low-Spend, Inactive Buyers"
478,2.5504867256637165,226,2011-12-06 12:21:00,1219.1326548672564,3,0,"Low-Spend, Inactive Buyers"
98,1.8599999999999999,7,2011-06-19 10:38:00,182.28,173,0,"Low-Spend, Inactive Buyers"
1013,1.8133458646616543,266,2011-12-09 10:51:00,1836.9193609022557,0,0,"Low-Spend, Inactive Buyers"
185,2.0957894736842104,19,2011-06-14 14:29:00,387.7210526315789,177,0,"Low-Spend, Inactive Buyers"
747,3.777948717948718,156,2011-11-23 13:46:00,2822.1276923076925,15,0,"Low-Spend, Inactive Buyers"
42,5.1499999999999995,12,2011-04-06 10:40:00,216.29999999999998,247,0,"Low-Spend, Inactive Buyers"
153,2.5142499999999997,40,2011-06-02 11:42:00,384.68024999999994,190,0,"Low-Spend, Inactive Buyers"
385,2.5459016393442626,122,2011-11-20 11:28:00,980.1721311475411,19,0,"Low-Spend, Inactive Buyers"
99,2.1593333333333335,60,2011-07-08 15:31:00,213.77400000000003,153,0,"Low-Spend, Inactive Buyers"
162,3.8095833333333338,24,2011-06-20 11:03:00,617.1525,172,0,"Low-Spend, Inactive Buyers"
136,4.2875000000000005,12,2010-12-02 13:05:00,583.1,371,0,"Low-Spend, Inactive Buyers"
122,2.814761904761905,21,2010-12-02 12:16:00,343.4009523809524,372,0,"Low-Spend, Inactive Buyers"
93,2.8958333333333335,12,2011-05-29 15:35:00,269.3125,193,0,"Low-Spend, Inactive Buyers"
139,4.022857142857143,21,2011-10-03 14:52:00,559.1771428571429,66,0,"Low-Spend, Inactive Buyers"
2311,1.5525210084033614,119,2011-12-05 17:13:00,3587.876050420168,3,0,"Low-Spend, Inactive Buyers"
885,2.1356756756756754,74,2011-11-18 13:14:00,1890.0729729729728,20,0,"Low-Spend, Inactive Buyers"
115,27.295,12,2011-04-14 13:27:00,3138.925,238,0,"Low-Spend, Inactive Buyers"
73,2.3714285714285714,7,2011-10-06 15:48:00,173.11428571428573,63,0,"Low-Spend, Inactive Buyers"
240,2.320555555555556,18,2011-08-19 12:56:00,556.9333333333334,111,0,"Low-Spend, Inactive Buyers"
4725,1.8263636363636364,77,2011-09-11 11:30:00,8629.568181818182,89,0,"Low-Spend, Inactive Buyers"
3,6.475,2,2011-02-01 16:21:00,19.424999999999997,310,0,"Low-Spend, Inactive Buyers"
232,2.657857142857143,14,2011-07-29 09:01:00,616.6228571428571,133,0,"Low-Spend, Inactive Buyers"
50,5.083333333333333,6,2011-03-08 10:33:00,254.16666666666666,276,0,"Low-Spend, Inactive Buyers"
52,2.75,2,2010-12-09 13:14:00,143.0,364,0,"Low-Spend, Inactive Buyers"
898,4.022068965517241,29,2011-09-18 10:46:00,3611.8179310344826,82,0,"Low-Spend, Inactive Buyers"
567,2.5215,60,2011-12-01 15:32:00,1429.6905,7,0,"Low-Spend, Inactive Buyers"
284,1.8247368421052632,19,2011-11-23 09:09:00,518.2252631578948,16,0,"Low-Spend, Inactive Buyers"
712,3.5740196078431374,102,2011-12-08 10:34:00,2544.701960784314,1,0,"Low-Spend, Inactive Buyers"
306,3.9681395348837207,43,2011-12-08 18:57:00,1214.2506976744185,0,0,"Low-Spend, Inactive Buyers"
391,3.2797619047619047,84,2011-11-06 11:18:00,1282.3869047619048,33,0,"Low-Spend, Inactive Buyers"
884,2.8195098039215685,102,2011-11-24 15:32:00,2492.4466666666667,14,0,"Low-Spend, Inactive Buyers"
2124,2.8652432432432433,185,2011-11-15 14:15:00,6085.776648648649,23,0,"Low-Spend, Inactive Buyers"
211,2.787857142857143,42,2011-11-08 12:14:00,588.2378571428571,31,0,"Low-Spend, Inactive Buyers"
33,3.9842857142857144,7,2011-09-26 13:41:00,131.48142857142858,73,0,"Low-Spend, Inactive Buyers"
298,2.41,28,2011-11-20 11:33:00,718.1800000000001,19,0,"Low-Spend, Inactive Buyers"
434,2.3086486486486484,111,2011-11-22 16:44:00,1001.9535135135134,16,0,"Low-Spend, Inactive Buyers"
205,2.799125,80,2011-11-16 15:41:00,573.8206250000001,22,0,"Low-Spend, Inactive Buyers"
120,7.735714285714285,21,2011-12-07 11:06:00,928.2857142857142,2,0,"Low-Spend, Inactive Buyers"
116,2.6,11,2011-02-09 12:08:00,301.6,303,0,"Low-Spend, Inactive Buyers"
1717,2.3254285714285716,35,2011-11-22 12:50:00,3992.7608571428573,17,0,"Low-Spend, Inactive Buyers"
87,6.601666666666667,6,2011-04-18 09:39:00,574.345,235,0,"Low-Spend, Inactive Buyers"
2256,2.8154802259887006,177,2011-10-31 13:13:00,6351.7233898305085,38,0,"Low-Spend, Inactive Buyers"
243,2.1433333333333335,24,2011-09-16 13:33:00,520.83,83,0,"Low-Spend, Inactive Buyers"
275,2.4234375,96,2011-06-27 13:00:00,666.4453125,164,0,"Low-Spend, Inactive Buyers"
1016,2.9993846153846153,65,2011-11-22 13:29:00,3047.3747692307693,16,0,"Low-Spend, Inactive Buyers"
888,1.9628571428571426,49,2011-09-23 15:21:00,1743.0171428571427,76,0,"Low-Spend, Inactive Buyers"
1560,2.072558139534884,43,2011-09-12 09:41:00,3233.190697674419,88,0,"Low-Spend, Inactive Buyers"
1866,2.2077319587628867,97,2011-11-15 08:00:00,4119.627835051547,24,0,"Low-Spend, Inactive Buyers"
886,2.1049107142857144,112,2011-11-17 17:34:00,1864.950892857143,21,0,"Low-Spend, Inactive Buyers"
1805,2.7561596958174905,263,2011-12-07 12:16:00,4974.868250950571,2,0,"Low-Spend, Inactive Buyers"
836,1.7834210526315788,38,2011-08-08 16:31:00,1490.9399999999998,122,0,"Low-Spend, Inactive Buyers"
268,0.897142857142857,14,2011-11-09 15:17:00,240.4342857142857,29,0,"Low-Spend, Inactive Buyers"
1533,2.245546875,128,2011-11-27 15:38:00,3442.423359375,11,0,"Low-Spend, Inactive Buyers"
180,3.536538461538462,26,2011-11-20 13:23:00,636.5769230769231,18,0,"Low-Spend, Inactive Buyers"
443,3.0548076923076923,52,2011-10-26 15:58:00,1353.2798076923077,43,0,"Low-Spend, Inactive Buyers"
17,6.109999999999999,3,2011-12-06 11:00:00,103.86999999999999,3,0,"Low-Spend, Inactive Buyers"
2028,2.2796370235934664,551,2011-12-01 10:45:00,4623.10388384755,8,0,"Low-Spend, Inactive Buyers"
173,3.4353125,32,2011-10-16 12:28:00,594.3090625,54,0,"Low-Spend, Inactive Buyers"
378,3.95125,128,2011-09-12 15:14:00,1493.5725,87,0,"Low-Spend, Inactive Buyers"
2028,2.5485996055226825,507,2011-11-03 12:45:00,5168.56,36,0,"Low-Spend, Inactive Buyers"
5110,3.3455555555555554,9,2011-12-07 12:17:00,17095.78888888889,2,0,"Low-Spend, Inactive Buyers"
1185,5.018446601941747,103,2011-11-10 09:57:00,5946.85922330097,29,0,"Low-Spend, Inactive Buyers"
280,2.396169154228856,201,2011-11-27 13:47:00,670.9273631840797,11,0,"Low-Spend, Inactive Buyers"
84,1.5775000000000001,8,2011-05-12 13:12:00,132.51000000000002,210,0,"Low-Spend, Inactive Buyers"
1388,1.7911286089238845,381,2011-10-23 11:05:00,2486.0865091863516,47,0,"Low-Spend, Inactive Buyers"
323,2.111515151515152,33,2011-11-16 10:32:00,682.019393939394,23,0,"Low-Spend, Inactive Buyers"
366,3.4603658536585367,82,2011-11-17 16:51:00,1266.4939024390244,21,0,"Low-Spend, Inactive Buyers"
202,2.2455696202531645,79,2011-04-08 10:14:00,453.60506329113923,245,0,"Low-Spend, Inactive Buyers"
2035,2.1197619047619045,210,2011-12-01 16:31:00,4313.715476190476,7,0,"Low-Spend, Inactive Buyers"
799,2.5875531914893615,94,2011-11-04 13:25:00,2067.455,34,0,"Low-Spend, Inactive Buyers"
13845,2.944569536423841,151,2011-12-06 10:36:00,40767.565231788074,3,0,"Low-Spend, Inactive Buyers"
254,2.8223404255319147,141,2011-11-04 11:23:00,716.8744680851063,35,0,"Low-Spend, Inactive Buyers"
904,1.291256830601093,183,2011-12-06 10:58:00,1167.2961748633882,3,0,"Low-Spend, Inactive Buyers"
600,3.0889823008849557,226,2011-12-06 14:35:00,1853.3893805309735,2,0,"Low-Spend, Inactive Buyers"
102,2.675625,32,2011-10-23 12:56:00,272.91375,46,0,"Low-Spend, Inactive Buyers"
190,3.3039285714285715,28,2011-10-31 14:13:00,627.7464285714286,38,0,"Low-Spend, Inactive Buyers"
1649,3.375030303030303,165,2011-12-08 10:06:00,5565.424969696969,1,0,"Low-Spend, Inactive Buyers"
487,2.4445652173913044,46,2011-11-23 11:18:00,1190.5032608695653,16,0,"Low-Spend, Inactive Buyers"
255,3.2222535211267607,71,2011-03-24 13:16:00,821.674647887324,259,0,"Low-Spend, Inactive Buyers"
358,3.1293069306930694,101,2011-10-24 16:34:00,1120.2918811881189,45,0,"Low-Spend, Inactive Buyers"
397,1.1292063492063493,63,2011-11-27 13:26:00,448.2949206349207,11,0,"Low-Spend, Inactive Buyers"
338,1.9764285714285712,28,2011-11-10 11:45:00,668.0328571428571,29,0,"Low-Spend, Inactive Buyers"
243,1.285625,32,2011-10-27 13:53:00,312.406875,42,0,"Low-Spend, Inactive Buyers"
1146,17.56823529411765,17,2011-09-09 10:47:00,20133.197647058827,91,0,"Low-Spend, Inactive Buyers"
33632,89.26503703703705,270,2011-11-01 10:27:00,3002161.72562963,38,1,"High-Spend, Active Buyers"
283,2.3137931034482757,29,2011-02-03 11:28:00,654.803448275862,309,0,"Low-Spend, Inactive Buyers"
421,2.8360204081632654,98,2011-09-08 13:07:00,1193.9645918367348,91,0,"Low-Spend, Inactive Buyers"
3506,3.3389326334208227,1143,2011-12-04 12:44:00,11706.297812773404,5,0,"Low-Spend, Inactive Buyers"
242,2.5545454545454547,22,2011-05-27 16:17:00,618.2,195,0,"Low-Spend, Inactive Buyers"
716,2.1336363636363638,55,2011-09-13 14:53:00,1527.6836363636364,86,0,"Low-Spend, Inactive Buyers"
428,3.1225641025641027,39,2011-03-15 09:13:00,1336.457435897436,269,0,"Low-Spend, Inactive Buyers"
241,3.4514285714285715,28,2011-12-02 12:40:00,831.7942857142857,7,0,"Low-Spend, Inactive Buyers"
684,3.9113846153846157,65,2011-10-05 13:47:00,2675.387076923077,64,0,"Low-Spend, Inactive Buyers"
